start;open;high;low;close;volume;end;quote asset volume;number trades;taker buy base asset volume;taker buy quote asset volume
1683403200000;28831.90;28860.00;28768.30;28783.50;10533.896;1683406799999;303503660.41270;123492;4692.053;135196031.52010
1683406800000;28783.60;28816.20;28620.20;28797.30;13763.044;1683410399999;395378307.43270;173438;6835.446;196394850.19060
1683410400000;28797.30;28849.40;28746.20;28816.80;8332.047;1683413999999;240008327.43130;106560;4498.722;129589631.29730
1683414000000;28816.90;28869.90;28791.90;28837.80;6344.811;1683417599999;182945381.92130;90900;3081.783;88866666.35240
1683417600000;28837.90;28947.00;28775.00;28929.50;12730.667;1683421199999;367433686.51980;138384;6954.808;200767883.19350
1683421200000;28929.50;29137.00;28798.00;28875.90;27647.675;1683424799999;801030360.02223;260577;13949.344;404271070.02903
1683424800000;28876.00;28932.00;28800.00;28803.80;11060.178;1683428399999;319213632.85170;134795;4987.850;143969981.14340
1683428400000;28803.80;28838.00;28730.20;28790.80;11905.041;1683431999999;342643668.80320;135755;5758.662;165755165.70120
1683432000000;28790.80;28845.60;28771.90;28828.80;5907.194;1683435599999;170179165.34880;76888;3134.178;90302521.39250
1683435600000;28828.90;28900.00;28810.50;28870.00;8047.743;1683439199999;232215903.21570;98047;4290.521;123806273.76390
1683439200000;28869.90;28928.90;28850.00;28899.40;7460.945;1683442799999;215541759.72620;99312;3784.044;109329615.73240
1683442800000;28899.40;28943.00;28875.80;28891.90;6345.808;1683446399999;183444528.23050;90210;3084.731;89177660.25530
1683446400000;28891.80;28950.00;28830.00;28845.40;9614.930;1683449999999;277742033.99520;123924;4342.979;125464815.66520
1683450000000;28845.50;28882.90;28750.20;28806.00;12407.623;1683453599999;357521352.13700;156596;5977.952;172272448.46720
1683453600000;28806.00;28848.90;28778.50;28837.00;5777.417;1683457199999;166463711.14560;77608;2997.062;86358052.36510
1683457200000;28837.00;28918.30;28691.20;28826.50;16739.578;1683460799999;482191099.58770;166851;8310.775;239453281.28650
1683460800000;28826.50;28932.00;28825.00;28905.10;9836.837;1683464399999;284129043.92950;119390;5265.884;152099366.38630
1683464400000;28905.10;28991.90;28871.20;28908.70;14064.004;1683467999999;406791463.65370;159431;7056.550;204137986.49960
1683468000000;28908.60;29088.30;28869.40;29031.90;20854.838;1683471599999;604583340.84360;218888;11004.733;319066208.36530
1683471600000;29031.90;29037.90;28884.00;28933.10;14240.511;1683475199999;412294640.45410;182359;6666.566;193000447.31570
1683475200000;28933.10;28963.00;28800.00;28940.90;15047.691;1683478799999;434606888.21990;159545;7203.932;208084987.62330
1683478800000;28940.90;29019.90;28861.90;28888.60;12543.886;1683482399999;362944312.62460;147176;6020.979;174218701.25350
1683482400000;28888.50;28945.30;28840.10;28843.40;6744.548;1683485999999;194873257.37280;88214;3246.466;93815845.99390
1683486000000;28843.50;28919.80;28753.60;28894.00;12476.850;1683489599999;359719531.93020;133409;6110.898;176207347.82860
1683489600000;28894.00;28937.80;28867.20;28901.70;5833.095;1683493199999;168608827.29050;79349;2607.556;75377591.74460
1683493200000;28901.60;28947.70;28715.30;28757.80;11722.732;1683496799999;337978831.77370;136503;5238.652;151075300.93970
1683496800000;28757.90;28830.90;28700.00;28727.60;11119.450;1683500399999;319872536.49070;149448;5588.832;160798500.34490
1683500400000;28727.50;28780.20;28370.00;28419.40;38281.402;1683503999999;1094331084.19036;312602;17297.855;494497982.72620
1683504000000;28419.50;28624.60;28345.00;28563.50;34938.985;1683507599999;995872304.93092;278359;17553.245;500384216.04930
1683507600000;28563.40;28580.80;28050.00;28207.90;56627.130;1683511199999;1600239779.21808;397256;25936.811;732941534.81050
1683511200000;28208.00;28293.80;28116.80;28267.80;25110.009;1683514799999;708337208.49420;232208;12418.843;350365171.38590
1683514800000;28267.90;28267.90;28000.00;28188.00;26161.228;1683518399999;735916634.85890;243948;11884.911;334415794.93060
1683518400000;28188.10;28219.80;28100.20;28110.20;14792.123;1683521999999;416690637.44790;160778;7324.043;206334654.86280
1683522000000;28110.20;28249.00;28057.80;28243.80;16816.749;1683525599999;473633473.25180;168382;8948.468;252082025.68650
1683525600000;28243.80;28246.40;28120.00;28158.20;10465.688;1683529199999;294958944.03470;115879;4915.920;138549160.49350
1683529200000;28158.20;28179.30;27800.00;27957.80;40279.591;1683532799999;1127129307.45279;319439;16159.438;452250235.83690
1683532800000;27957.70;27977.60;27550.00;27690.90;52912.039;1683536399999;1470635873.00779;431839;23291.223;647617040.74280
1683536400000;27691.00;27925.80;27663.40;27900.00;28312.495;1683539999999;787333046.16050;283173;15405.181;428354944.65660
1683540000000;27900.00;27938.10;27855.00;27923.40;14690.194;1683543599999;409846489.89498;169916;7649.403;213426512.41538
1683543600000;27923.40;27964.60;27856.20;27922.20;13065.549;1683547199999;364719211.23680;162357;6615.860;184692470.61560
1683547200000;27922.20;27932.90;27726.80;27756.80;20512.637;1683550799999;570699986.25842;219459;9505.173;264479782.44000
1683550800000;27756.90;27960.00;27717.10;27844.60;25901.662;1683554399999;721537279.69648;265810;13204.447;367816968.01488
1683554400000;27844.60;27973.10;27651.50;27958.10;32096.663;1683557999999;892965546.78470;303584;16679.203;464169406.73298
1683558000000;27958.20;28074.90;27832.70;27874.10;31610.550;1683561599999;883277725.46020;292862;15703.206;438862674.26490
1683561600000;27874.20;27918.00;27818.40;27858.00;12516.987;1683565199999;348799116.19350;163360;6489.579;180855493.96740
1683565200000;27858.00;27896.70;27522.90;27522.90;29137.433;1683568799999;808607819.59810;303527;12453.670;345838346.76930
1683568800000;27525.00;27600.00;27290.00;27465.30;74935.281;1683572399999;2056382283.73197;591956;36131.459;991593146.16818
1683572400000;27465.30;27489.50;27260.90;27329.10;32047.819;1683575999999;877432975.71036;352899;15203.094;416285639.28900
1683576000000;27329.00;27539.80;27250.00;27519.00;28780.287;1683579599999;788829312.44900;293573;15259.102;418257238.26340
1683579600000;27519.10;27642.80;27405.00;27531.20;15041.697;1683583199999;413686586.34498;187390;7638.475;210132738.39618
1683583200000;27531.20;27650.00;27512.50;27638.50;10592.587;1683586799999;292277745.18690;139007;5556.873;153336497.16460
1683586800000;27638.10;27686.50;27565.60;27659.80;10843.394;1683590399999;299668749.33150;131766;5551.843;153445801.86650
1683590400000;27659.80;27663.50;27528.20;27568.20;9994.238;1683593999999;275754516.02180;122780;3983.477;109904616.74030
1683594000000;27568.30;27747.90;27549.10;27687.30;18840.056;1683597599999;521183771.57532;211373;10767.736;297870928.70342
1683597600000;27687.30;27689.90;27546.00;27628.40;9545.063;1683601199999;263495899.12878;138415;4375.956;120808186.50540
1683601200000;27628.40;27636.60;27529.20;27612.50;7676.722;1683604799999;211758269.41050;111010;3947.884;108909895.03900
1683604800000;27612.40;27633.50;27555.40;27598.00;7115.144;1683608399999;196361232.36430;103661;3333.029;91983253.26960
1683608400000;27598.00;27604.60;27492.00;27540.20;10736.735;1683611999999;295838733.04690;139856;5022.433;138397810.47040
1683612000000;27540.30;27582.40;27423.90;27535.00;17692.135;1683615599999;486444425.93740;209663;8799.259;241965395.23880
1683615600000;27535.10;27661.70;27496.00;27649.30;12016.088;1683619199999;331380980.29670;164628;6710.164;185080695.43480
1683619200000;27649.30;27655.10;27536.80;27556.90;8925.726;1683622799999;246267576.46570;133157;3881.743;107096751.10570
1683622800000;27557.00;27586.90;27520.10;27569.40;7306.095;1683626399999;201331185.69040;109563;3734.714;102922724.75530
1683626400000;27569.40;27642.30;27538.60;27573.70;8878.641;1683629999999;244973546.60450;128388;4701.517;129736570.75340
1683630000000;27573.70;27719.00;27502.30;27663.90;17201.695;1683633599999;475008419.38690;198521;9293.192;256669101.23090
1683633600000;27663.90;27815.60;27635.10;27744.90;26373.540;1683637199999;731446587.51042;277104;13795.687;382650243.38502
1683637200000;27744.90;27810.00;27537.00;27605.40;28286.311;1683640799999;782583850.37428;297564;12920.213;357536716.59470
1683640800000;27605.40;27618.40;27388.50;27523.10;41225.067;1683644399999;1133490866.96740;379714;20173.189;554730230.28810
1683644400000;27523.10;27577.00;27316.80;27385.80;23404.008;1683647999999;642515124.62816;274978;10449.927;286946281.00590
1683648000000;27385.80;27695.00;27334.60;27691.20;31123.798;1683651599999;855664181.79438;302286;17810.978;489772122.36068
1683651600000;27691.20;27739.60;27550.20;27605.50;19609.920;1683655199999;542095618.77172;220477;9277.911;256496519.24792
1683655200000;27605.40;27667.70;27510.30;27546.00;12551.510;1683658799999;346340436.67798;156291;6163.597;170111444.22760
1683658800000;27545.90;27714.20;27476.40;27704.70;15458.891;1683662399999;426461835.01690;170136;8707.979;240288044.44940
1683662400000;27704.70;27769.40;27587.60;27636.00;14680.608;1683665999999;406318370.66452;171549;7609.276;210612097.44292
1683666000000;27636.00;27649.10;27566.00;27589.70;5861.668;1683669599999;161839519.67420;81249;2660.055;73445395.02590
1683669600000;27589.60;27597.60;27501.30;27564.00;8225.684;1683673199999;226616322.13618;98932;3540.276;97533737.46020
1683673200000;27564.00;27647.90;27561.20;27610.20;4935.343;1683676799999;136205476.32210;76521;2729.209;75322053.02610
1683676800000;27610.20;27785.90;27605.00;27736.00;18073.790;1683680399999;500857615.34022;183629;9952.666;275798100.94382
1683680400000;27735.90;27848.70;27657.20;27685.20;14637.498;1683683999999;406050917.58740;162826;7283.093;202085255.95310
1683684000000;27685.10;27734.30;27644.40;27662.70;7959.975;1683687599999;220348303.14990;102715;3743.806;103642800.75760
1683687600000;27662.60;27715.00;27628.60;27668.80;6646.893;1683691199999;183958521.52810;85575;3354.348;92844327.90260
1683691200000;27668.90;27680.30;27630.00;27673.60;5097.680;1683694799999;140998041.97840;66400;2701.445;74725185.16720
1683694800000;27673.60;27712.00;27635.00;27646.10;5786.015;1683698399999;160101247.15910;77238;2900.928;80273509.37960
1683698400000;27646.10;27646.20;27565.00;27613.40;9354.631;1683701999999;258173374.13130;119389;4084.099;112714343.24870
1683702000000;27613.40;27620.20;27507.00;27532.40;12072.088;1683705599999;332624734.39288;133093;5316.930;146505178.79930
1683705600000;27532.30;27587.90;27457.80;27560.40;13633.386;1683709199999;375383473.61790;156450;7037.798;193813748.88010
1683709200000;27560.40;27599.80;27528.00;27566.70;6487.209;1683712799999;178794768.48100;93115;3410.980;94015630.14330
1683712800000;27566.70;27601.00;27515.40;27579.20;8304.699;1683716399999;228917979.63120;106363;4044.005;111484491.65660
1683716400000;27579.20;27669.80;27575.10;27660.70;11454.368;1683719999999;316359541.24100;140073;6452.499;178215857.81300
1683720000000;27660.60;28169.00;27623.40;28160.10;97700.126;1683723599999;2728785819.31435;759260;52166.041;1457070182.01545
1683723600000;28160.20;28297.00;28014.40;28153.70;66184.169;1683727199999;1863711639.24268;574305;33210.728;935351129.87158
1683727200000;28153.80;28243.80;28032.00;28078.00;31278.882;1683730799999;880239541.16450;339196;15050.217;423588895.48860
1683730800000;28077.90;28207.00;28062.90;28141.20;18786.903;1683734399999;528494622.10930;230553;10065.493;283142985.41590
1683734400000;28141.20;28290.00;28131.10;28166.60;26625.514;1683737999999;751309667.05910;287072;13825.578;390144265.80700
1683738000000;28166.60;28207.90;26666.60;27481.10;188857.363;1683741599999;5156153138.48183;1327638;87891.147;2398456950.42249
1683741600000;27481.10;27525.70;27335.00;27417.00;34470.262;1683745199999;945567762.20850;341475;15325.993;420477316.34320
1683745200000;27417.00;27780.00;27396.10;27683.60;39660.781;1683748799999;1097296162.09067;375168;20867.413;577203943.69077
1683748800000;27683.60;27979.80;27641.00;27848.30;29754.998;1683752399999;828379687.43149;286329;16089.178;447930021.65789
1683752400000;27848.40;27860.00;27177.00;27497.50;40654.457;1683755999999;1118602217.59461;367652;18068.530;497021301.82036
1683756000000;27497.40;27697.00;27480.00;27655.50;15844.470;1683759599999;436845150.08240;183369;8792.228;242407976.11810
1683759600000;27655.50;27715.30;27560.00;27582.90;13176.519;1683763199999;363938875.23170;168538;6204.868;171396502.09520
1683763200000;27583.00;27611.50;27410.30;27500.00;19056.252;1683766799999;524301073.96910;212106;8596.163;236495801.30140
1683766800000;27500.00;27572.30;27462.00;27543.50;12369.847;1683770399999;340500770.73050;136379;6543.908;180147292.56400
1683770400000;27543.50;27571.70;27486.70;27495.90;8844.867;1683773999999;243423076.25260;106162;4004.275;110213698.44270
1683774000000;27495.80;27495.80;27352.30;27435.10;16608.491;1683777599999;455459580.01276;202609;8060.579;221052104.15060
1683777600000;27435.10;27484.00;27382.40;27484.00;10156.825;1683781199999;278679953.65850;136695;5350.301;146817022.97960
1683781200000;27484.00;27527.60;27412.00;27515.40;9230.436;1683784799999;253570020.27320;122084;4985.662;136978418.97380
1683784800000;27515.50;27526.00;27444.90;27489.20;7177.272;1683788399999;197245408.93650;110724;3486.279;95809421.65090
1683788400000;27489.30;27544.10;27401.10;27437.50;12627.741;1683791999999;347074629.13040;137548;5935.363;163163182.34780
1683792000000;27437.50;27438.90;27220.00;27381.90;24584.920;1683795599999;672875170.68090;253980;11904.141;325873646.18870
1683795600000;27381.80;27440.00;27335.50;27404.40;11487.709;1683799199999;314611801.98350;147142;6027.574;165091103.68580
1683799200000;27404.30;27478.60;27394.00;27446.60;8562.713;1683802799999;234961162.28050;110368;4591.444;125993166.22770
1683802800000;27446.60;27472.10;27360.50;27393.20;10639.672;1683806399999;291681981.44080;128564;4493.534;123186804.60140
1683806400000;27393.20;27630.00;27293.40;27385.30;47738.418;1683809999999;1310572749.09754;421133;23713.711;651171751.85038
1683810000000;27385.30;27484.50;27060.00;27197.00;50367.242;1683813599999;1374847153.39765;447175;23214.467;633933016.64410
1683813600000;27197.00;27330.20;26924.00;27111.20;61490.638;1683817199999;1668283042.78880;551791;30027.218;814904085.51130
1683817200000;27111.20;27216.30;27033.10;27166.30;27670.257;1683820799999;750803770.94838;320865;14405.708;390915164.62148
1683820800000;27166.30;27214.40;27088.30;27115.10;19039.621;1683824399999;516838449.00190;235894;9765.078;265093702.13200
1683824400000;27115.10;27136.40;26730.00;26894.10;66959.587;1683827999999;1800856210.06392;584947;30980.506;833243209.59280
1683828000000;26894.00;26984.90;26757.40;26950.80;27629.585;1683831599999;742717648.91160;316101;13865.520;372755975.65360
1683831600000;26950.80;27046.10;26688.80;26831.40;33079.950;1683835199999;888385547.09292;326971;15723.337;422330064.11650
1683835200000;26831.50;27027.00;26787.30;26981.90;15998.483;1683838799999;430486803.05480;200087;8603.139;231501507.46380
1683838800000;26982.00;27050.80;26927.60;26966.20;10226.575;1683842399999;276077473.42410;131552;4964.050;134027492.19330
1683842400000;26966.20;27041.00;26878.00;26890.10;11761.401;1683845999999;317081396.48140;126384;5411.686;145921944.53530
1683846000000;26890.00;27050.00;26800.00;26956.40;15513.861;1683849599999;417784486.13130;194310;8411.471;226570665.00120
1683849600000;26956.40;27036.70;26907.50;27019.90;10473.239;1683853199999;282503878.96010;135197;5594.838;150934922.21320
1683853200000;27020.00;27090.00;26830.00;26865.10;17703.264;1683856799999;476842866.16290;192101;8469.597;228171178.26590
1683856800000;26865.10;26876.80;26515.00;26631.90;34741.029;1683860399999;927095343.33305;280650;15013.803;400782397.40260
1683860400000;26632.00;26695.00;26516.60;26574.80;27894.783;1683863999999;742513429.11960;297563;13359.393;355661436.20540
1683864000000;26574.70;26699.20;26500.00;26644.60;21859.398;1683867599999;581880539.38120;221872;11458.289;305059605.79870
1683867600000;26644.60;26657.70;26140.00;26261.30;49042.067;1683871199999;1292574915.89672;367374;19560.153;515454649.12460
1683871200000;26261.30;26312.20;26100.10;26287.20;40834.483;1683874799999;1070073263.31882;393131;20405.361;534815176.14690
1683874800000;26287.20;26383.80;26250.20;26294.10;19958.737;1683878399999;524923356.35080;220934;9804.356;257892500.16760
1683878400000;26294.00;26362.70;26220.00;26277.20;14339.385;1683881999999;377097817.10140;176519;6762.538;177859831.01860
1683882000000;26277.30;26425.80;26277.20;26368.60;20450.001;1683885599999;538864428.83470;225791;11036.007;290795573.31610
1683885600000;26368.70;26418.30;26322.00;26327.50;10781.169;1683889199999;284241881.63430;159019;5067.639;133616072.14580
1683889200000;26327.50;26409.50;26302.80;26333.00;9408.136;1683892799999;247891185.66220;136758;4550.080;119900166.38790
1683892800000;26332.90;26473.00;26308.70;26397.30;20177.506;1683896399999;532638012.67500;245816;10619.390;280339179.37620
1683896400000;26397.20;26555.90;26339.20;26436.20;22893.262;1683899999999;605089446.27956;263492;11579.568;306144719.21536
1683900000000;26436.10;26599.40;26275.00;26302.10;37434.943;1683903599999;989724787.30343;387193;18129.255;479447963.18763
1683903600000;26302.10;26387.30;26254.20;26307.70;18357.052;1683907199999;483093310.69760;234583;9593.323;252485475.77180
1683907200000;26307.60;26398.20;26225.70;26281.50;19723.243;1683910799999;518883647.15754;222257;10068.459;264925361.86770
1683910800000;26281.50;26399.80;26267.30;26288.60;11509.233;1683914399999;302936590.70070;158668;5985.132;157547859.25180
1683914400000;26288.60;26357.80;26286.00;26290.00;8451.676;1683917999999;222470407.18680;119160;4494.129;118298426.80350
1683918000000;26290.10;26480.00;25751.00;26445.20;92540.005;1683921599999;2414268686.90272;694773;43507.765;1135796675.86237
1683921600000;26445.10;26476.10;26347.50;26425.60;28126.038;1683925199999;742750399.61940;302354;14227.096;375719745.59930
1683925200000;26425.60;26800.00;26425.50;26733.20;42799.566;1683928799999;1141303409.64145;402409;22666.909;604371733.58405
1683928800000;26733.20;26882.80;26620.00;26675.70;23102.347;1683932399999;618265043.71020;251454;11147.074;298404177.80400
1683932400000;26675.80;26799.40;26645.00;26785.10;13044.946;1683935999999;348603330.02840;142150;7448.255;199029743.78240
1683936000000;26785.20;26829.20;26678.50;26825.70;13253.552;1683939599999;354460474.96060;156339;7133.625;190809769.70280
1683939600000;26825.80;26974.10;26769.60;26818.10;28449.367;1683943199999;764868528.27820;249937;14906.200;400863047.19720
1683943200000;26818.20;26831.00;26751.10;26767.50;9139.186;1683946799999;244894096.64590;113759;4366.944;117025525.07930
1683946800000;26767.50;26844.50;26757.70;26794.60;5810.962;1683950399999;155710643.37650;80971;3216.151;86180436.88200
1683950400000;26794.60;26832.80;26735.00;26785.00;6569.975;1683953999999;175995507.11860;87655;3052.261;81773596.14880
1683954000000;26785.00;26862.90;26722.00;26731.20;10212.572;1683957599999;273522356.98970;116054;4932.738;132139563.37410
1683957600000;26731.20;26758.30;26699.00;26722.00;6622.085;1683961199999;176989439.31480;87134;3227.088;86257371.41900
1683961200000;26722.10;26786.40;26674.90;26759.30;8665.664;1683964799999;231653048.63350;97268;4147.182;110883580.46240
1683964800000;26759.20;26806.60;26727.30;26787.00;6609.874;1683968399999;176930192.10170;94888;3610.216;96648247.05220
1683968400000;26787.00;26834.50;26772.80;26828.00;7117.567;1683971999999;190781472.90800;94666;3829.015;102640260.90770
1683972000000;26827.90;26864.80;26761.60;26817.80;8265.511;1683975599999;221539608.70220;102828;4038.679;108262404.69080
1683975600000;26817.70;26852.80;26785.30;26814.30;5864.096;1683979199999;157246303.82380;83823;2822.618;75693968.22500
1683979200000;26814.40;26897.00;26752.00;26809.40;12834.405;1683982799999;344244114.54210;143238;6858.183;183975325.69180
1683982800000;26809.50;26880.00;26770.30;26810.70;10657.384;1683986399999;285832823.09520;122534;5409.809;145097346.62230
1683986400000;26810.70;26838.50;26722.80;26780.90;11796.435;1683989999999;315936915.03540;136274;6061.311;162348022.57090
1683990000000;26780.80;26812.60;26750.40;26802.00;5429.077;1683993599999;145387525.79950;81294;2681.895;71824192.71960
1683993600000;26802.00;26824.80;26766.60;26810.00;5387.184;1683997199999;144369404.67320;74836;2703.983;72466519.89270
1683997200000;26809.90;26837.20;26781.40;26801.30;5310.863;1684000799999;142394234.53160;76531;2630.862;70537795.07060
1684000800000;26801.30;27051.50;26755.00;26773.00;24447.020;1684004399999;657463079.98332;211346;13163.938;354112654.25060
1684004400000;26772.90;26946.90;26760.10;26822.60;19139.450;1684007999999;513726058.41740;220651;9841.012;264138468.54840
1684008000000;26822.60;26909.90;26821.10;26891.60;6862.201;1684011599999;184307055.63900;109494;3439.538;92384900.64410
1684011600000;26891.60;26928.60;26839.40;26848.00;6667.020;1684015199999;179279385.09910;105401;2924.550;78647306.59940
1684015200000;26848.00;26890.00;26821.40;26879.20;5650.426;1684018799999;151707584.12500;72155;2845.625;76407604.89640
1684018800000;26879.20;26915.80;26730.00;26762.70;11933.053;1684022399999;319913822.73320;133639;5035.319;134983748.77030
1684022400000;26762.80;26797.40;26557.00;26731.40;21619.215;1684025999999;577174972.43323;195684;10357.612;276584054.78810
1684026000000;26731.40;26741.10;26628.80;26720.90;10854.458;1684029599999;289719228.16320;139221;5856.500;156332038.74870
1684029600000;26720.90;26830.00;26707.60;26799.00;7937.366;1684033199999;212456665.66202;107057;4716.409;126240801.89142
1684033200000;26799.10;26865.40;26770.00;26853.60;7140.658;1684036799999;191517810.83080;88943;3957.742;106161133.29310
1684036800000;26853.60;26867.80;26778.20;26813.10;6332.557;1684040399999;169860435.08860;76836;2403.648;64479709.79250
1684040400000;26813.10;26839.90;26789.00;26817.00;3839.550;1684043999999;102966605.68860;62352;2011.862;53956245.47660
1684044000000;26817.00;26888.70;26807.00;26829.00;6472.272;1684047599999;173783812.83000;89315;3478.146;93391220.58100
1684047600000;26829.00;26860.90;26815.70;26839.90;3671.194;1684051199999;98513468.58290;57181;1819.523;48827733.43860
1684051200000;26839.90;26879.20;26814.20;26831.80;3809.615;1684054799999;102253483.02240;53864;1906.225;51171772.61200
1684054800000;26831.80;26856.90;26796.10;26825.90;4786.805;1684058399999;128407770.66170;62197;2079.775;55795994.35980
1684058400000;26825.90;26840.00;26805.00;26817.60;3929.031;1684061999999;105379988.49820;55011;1902.798;51037101.71770
1684062000000;26817.60;26819.70;26780.00;26794.80;5657.527;1684065599999;151612284.47060;67867;2589.417;69394184.05750
1684065600000;26794.80;26867.90;26730.00;26861.10;13366.492;1684069199999;358044191.48430;151355;7013.186;187882711.02390
1684069200000;26861.00;26922.50;26801.50;26898.00;15216.417;1684072799999;408763683.24550;155648;8252.597;221707479.67810
1684072800000;26898.00;26973.00;26835.20;26950.10;12652.996;1684076399999;340293523.55980;132244;6692.357;180011505.64560
1684076400000;26950.10;27200.00;26950.00;27071.40;45063.030;1684079999999;1220354024.26029;398867;23876.430;646629940.92789
1684080000000;27071.40;27115.10;26911.00;26942.00;18900.021;1684083599999;510731551.07250;198118;8773.624;237167363.13700
1684083600000;26942.00;26970.00;26846.70;26929.20;15011.849;1684087199999;404002434.35990;174306;7801.893;209983506.11080
1684087200000;26929.10;26943.80;26845.00;26909.00;7773.981;1684090799999;209107643.67710;106365;3595.451;96719046.01240
1684090800000;26909.00;26928.60;26809.00;26865.00;12093.266;1684094399999;324876766.46340;152532;6000.624;161217993.11530
1684094400000;26865.00;26943.80;26826.60;26927.70;6374.914;1684097999999;171394411.71720;90219;3664.926;98544546.95030
1684098000000;26927.70;26947.20;26871.90;26895.90;4962.878;1684101599999;133549430.98840;74975;2285.710;61510291.38740
1684101600000;26896.00;26931.00;26856.20;26888.20;5068.232;1684105199999;136309870.64460;76922;2730.884;73451299.66770
1684105200000;26888.20;26918.00;26838.90;26901.90;5045.103;1684108799999;135614114.53420;79740;2606.298;70061364.66630
1684108800000;26901.90;26919.60;26694.40;26787.80;23927.404;1684112399999;640872537.34092;245951;10562.211;282909877.16880
1684112400000;26787.70;27279.00;26764.00;27191.50;45631.406;1684115999999;1235722148.48478;382814;25471.418;689645398.52658
1684116000000;27191.60;27239.00;27105.10;27144.10;18243.365;1684119599999;495680824.49900;229347;8771.981;238355701.17160
1684119600000;27144.20;27249.90;27143.90;27216.30;12332.435;1684123199999;335383538.35170;158717;6735.782;183198861.71840
1684123200000;27216.40;27294.50;27165.10;27271.80;14781.814;1684126799999;402262384.16760;161349;7637.637;207881910.64810
1684126800000;27271.80;27372.20;27218.40;27322.40;24043.226;1684130399999;656176368.28866;241866;12216.078;333461368.24786
1684130400000;27322.40;27550.00;27296.10;27463.70;41206.049;1684133999999;1130352702.26251;357745;22469.978;616482406.00981
1684134000000;27463.60;27478.90;27371.50;27398.60;13897.601;1684137599999;381107027.90920;161918;6346.206;174033907.94450
1684137600000;27398.60;27429.60;27370.00;27422.10;9235.112;1684141199999;253031143.43260;119313;4749.668;130142507.24190
1684141200000;27422.10;27472.50;27317.50;27377.90;12273.318;1684144799999;336105668.52606;147204;5741.548;157252831.01980
1684144800000;27377.90;27421.80;27338.00;27398.10;6912.292;1684148399999;189216887.13560;86621;3570.364;97737715.97310
1684148400000;27398.10;27441.00;27288.00;27323.20;11540.989;1684151999999;315821366.31830;139379;5265.587;144128475.44120
1684152000000;27323.20;27397.50;27316.60;27380.80;8416.704;1684155599999;230230086.87050;105240;4565.340;124887442.37120
1684155600000;27380.70;27441.70;27325.20;27361.60;14527.054;1684159199999;397775207.47260;176018;6942.530;190122591.58820
1684159200000;27361.60;27525.00;27200.00;27390.80;42312.805;1684162799999;1157002795.92820;378090;21096.071;576982293.11990
1684162800000;27390.70;27437.30;27350.00;27383.00;14580.260;1684166399999;399415609.16780;189176;6830.004;187113139.09220
1684166400000;27383.00;27600.00;27351.00;27467.60;32741.690;1684169999999;898762826.19741;295110;16898.561;463999327.23605
1684170000000;27467.60;27650.00;27400.00;27493.00;38286.935;1684173599999;1054402853.35418;370341;19648.925;541211579.41358
1684173600000;27493.10;27509.60;27364.00;27420.00;13456.401;1684177199999;369031357.35090;162856;6383.002;175050016.48140
1684177200000;27419.90;27430.90;27300.60;27410.10;12984.144;1684180799999;355367531.95376;147685;6385.905;174799747.31450
1684180800000;27410.10;27410.10;27322.00;27338.50;6820.610;1684184399999;186574877.34610;95887;3312.463;90608543.84440
1684184400000;27338.50;27375.00;27300.00;27352.40;6161.829;1684187999999;168424068.93640;76372;3178.233;86879843.43680
1684188000000;27352.40;27359.60;27244.80;27298.50;9144.354;1684191599999;249651012.26320;108317;4204.360;114798795.89670
1684191600000;27298.60;27311.80;27100.00;27152.50;16805.279;1684195199999;457080900.30728;177802;6856.700;186521992.40950
1684195200000;27152.50;27284.70;27045.00;27194.10;20774.181;1684198799999;564763299.22420;206342;10496.076;285417797.82700
1684198800000;27194.10;27237.60;26832.00;27008.90;46038.050;1684202399999;1242193836.74640;387709;21374.895;576764776.31550
1684202400000;27008.90;27082.60;26960.70;27067.00;12583.708;1684205999999;339934119.90850;139968;6622.059;178915556.81250
1684206000000;27067.00;27130.00;27040.90;27118.70;10789.159;1684209599999;292259963.59740;121531;5490.510;148744581.28800
1684209600000;27118.70;27134.10;27067.80;27100.30;6993.711;1684213199999;189545941.86920;89379;3168.036;85866151.13780
1684213200000;27100.30;27149.80;27017.60;27050.10;10887.521;1684216799999;294826824.79920;128797;4993.729;135248232.90310
1684216800000;27050.10;27074.30;26971.00;27051.20;10419.374;1684220399999;281659429.32410;123381;5067.789;137007004.57020
1684220400000;27051.20;27243.60;27049.00;27240.60;21028.676;1684223999999;571459190.29028;211670;12445.509;338191519.12878
1684224000000;27240.60;27274.20;27152.40;27190.50;15874.460;1684227599999;431940416.08490;160940;7488.939;203807087.64600
1684227600000;27190.50;27208.80;27059.20;27080.60;17756.294;1684231199999;481617515.99330;161435;7712.747;209217185.21550
1684231200000;27080.50;27100.00;26978.60;27001.10;16972.834;1684234799999;458739727.82350;181718;7773.314;210105623.46400
1684234800000;27001.10;27117.50;26982.50;27049.30;12005.109;1684238399999;324800128.45800;135981;6499.127;175841546.85010
1684238400000;27049.30;27127.40;26959.10;27047.30;23671.409;1684241999999;640309803.23040;220911;11901.916;322004209.25190
1684242000000;27047.30;27120.00;26955.10;26969.60;23517.913;1684245599999;635698330.37950;216330;11024.567;298067873.38510
1684245600000;26969.60;27034.00;26880.10;26973.90;26316.108;1684249199999;709441006.03690;253759;12708.980;342660141.66970
1684249200000;26974.00;27084.60;26966.00;27027.90;15656.887;1684252799999;423124381.04890;170624;8716.036;235560724.57020
